frame,t_sec,danger_raw,danger_smoothed,category,shot_score,shot_signal_kmh,set_piece_confidence,attacking_team,n_attackers,n_defenders,count_anomaly,ball_dist_to_goal_m,closing_speed_kmh,ball_speed_kmh,hull_area_m2,score_ball_proximity,score_space_control,score_compactness,score_numerical_advantage,score_ball_velocity
39074,2.96,39.62567950774605,40.83012684035476,NONE,,5.145621132980304,,2,9,9,False,54.15286897676707,2.9472961381330975,17.08853446824201,1721.7661604327623,50.934074107716,19.841269841269842,57.39220534775874,20.0,51.842060086333184
39075,3.0,39.70432637364997,41.09542265297507,NONE,,2.9181594408548523,,2,9,9,False,54.12076756312658,2.8891272276440816,17.08853446824201,1736.841045963978,50.96316001973662,19.841269841269842,57.89470153213261,20.0,51.80570451727755
39076,3.04,42.45551248494072,41.65985107524278,NONE,,2.85993966714676,,2,9,9,False,54.08931362146741,2.8308547493249137,17.08853446824201,2024.5561595997024,50.99165928117244,25.07936507936508,67.48520531999009,20.0,51.76928421832807
39077,3.08,43.241648417939686,41.99553466835054,NONE,,2.801617259618345,,2,9,9,False,54.058508281984246,2.7724805534849395,17.08853446824201,2046.282532241471,51.019570867995576,27.77777777777778,68.20941774138237,20.0,51.732800345928084
39078,3.12,44.21845573440362,42.29068966937318,NONE,,0.9998662361035588,,2,10,9,False,54.02835265411736,2.7140065080194375,17.08853446824201,2026.8152951817783,51.04689377498296,32.06349206349206,67.56050983939261,20.0,51.69625406751215
39079,3.16,43.58592667666953,42.54615757582586,NONE,,-0.7873508547429768,,2,10,9,False,54.0763290637442,-4.317876866415062,4.3943354518303295,2034.7654766794303,51.003424112085916,32.06349206349206,67.82551588931435,20.0,47.301326958490584
39080,3.2,43.651398133998846,42.8934144137642,NONE,,-2.56000849270732,,2,10,9,False,54.12430699278932,-4.318013614061229,4.394335451831151,2042.5340866023207,50.95995307249975,32.22222222222222,68.08446955341068,20.0,47.301241491211734
39081,3.24,43.74241058607832,43.93122697767592,NONE,,-4.318081624868453,,2,10,9,False,54.17228643721568,-4.318149998372434,4.3943354518303295,2047.474463108083,50.9164806598823,32.53968253968254,68.24914877026943,20.0,47.30115625101723
39082,3.28,43.660256964108605,44.3178633637233,NONE,,-4.318217828787157,,2,10,9,False,54.220267393000405,-4.318286020625095,4.3943354518303295,2049.527731924618,50.873006877878545,32.22222222222222,68.31759106415393,20.0,47.30107123710931
39083,3.32,43.617996244474355,44.4490655305028,NONE,,-4.318353671278333,,2,10,9,False,54.26824985613474,-4.318421682089877,4.394335451831151,2051.6231484522145,50.82953173012066,32.06349206349206,68.38743828174049,20.0,47.30098644869383
39084,3.36,43.47408764031934,44.49431164440949,NONE,,-4.003907779585985,,2,10,9,False,54.316233822623914,-4.318556984025932,4.3943354518303295,2057.1985868720944,50.78605522022814,31.428571428571427,68.57328622906982,20.0,47.300901884983794
39085,3.4,43.7432742008414,44.48162723596994,NONE,,23.667908514272824,,2,10,9,False,54.35023789408617,-3.0603664316030432,3.5324552893524777,2065.4838927330834,50.75524537982765,31.9047619047619,68.84946309110278,20.0,48.0872709802481
39086,3.44,52.0794302746866,44.66174374973699,NONE,,23.952212522457952,,2,10,9,False,53.16836034792161,106.36897915481015,120.05464238906077,2063.462838782669,51.826101221625144,32.857142857142854,68.78209462608898,20.0,100.0
39087,3.48,44.34396300621853,44.878748049087186,NONE,,23.440809525118862,,2,10,9,False,53.20370707735883,-3.1812056493493657,3.6060489150581656,2070.002065486911,51.79407484814076,33.01587301587301,69.0000688495637,20.0,48.01174646915665
39088,3.52,44.02993848629475,45.0309199133888,NONE,,21.337922010411674,,2,10,9,False,53.274420065951965,-6.3641689733822915,7.2124170513616805,2078.6584582920623,51.730004406011055,32.857142857142854,69.28861527640208,20.0,46.02239439163607
39089,3.56,43.78460178482008,45.19622224461789,NONE,,-7.323594753032037,,2,10,9,False,53.40188580473454,-11.471916490431795,11.55814726347351,2084.6718578174673,51.614512381099246,33.80952380952381,69.48906192724891,20.0,42.83005219348013
39090,3.6,44.06624283312893,45.385508436561516,NONE,,-3.7904504693303664,,2,10,9,False,53.49385344805637,-8.277087898964695,8.282050244011742,2094.03324957967,51.53118387686704,33.65079365079365,69.80110831932234,20.0,44.82682006314707
39091,3.64,45.747324841874104,45.34922666198447,UNCERTAIN,,0.5372308524877667,,2,10,9,False,53.3721715426624,10.951371485457315,11.958656736164356,2094.8469792639326,51.64143538274855,33.01587301587301,69.82823264213108,20.0,56.844607178410826
39092,3.68,46.25544972620121,45.294765932767525,UNCERTAIN,,6.14063699312986,,2,10,9,False,53.25054313917473,10.946556313890241,11.958656736164356,2086.775455635495,51.75163841251753,35.079365079365076,69.5591818545165,20.0,56.8415976961814
39093,3.72,45.5684729576977,44.55997769003094,UNCERTAIN,,10.944115585750964,,2,10,9,False,53.12896860503988,10.941708072136578,11.958656736164356,2085.7188960812164,51.8617926332442,32.22222222222222,69.52396320270722,20.0,56.83856754508536
39094,3.76,45.643884938857646,44.365805872047275,UNCERTAIN,,10.939250519483359,,2,10,9,False,53.00744831091188,10.936826471519723,11.958656736164356,2102.2230257103774,51.97189770909256,32.06349206349206,70.07410085701258,20.0,56.83551654469983
39095,3.8,45.889430547797886,44.204908789073436,UNCERTAIN,,10.934351947028649,,2,10,9,False,52.88598263068536,10.931911220386894,11.958656736164356,2113.0749411792644,52.0819533012904,32.698412698412696,70.43583137264214,20.0,56.83244451274181
