frame,t_sec,danger_raw,danger_smoothed,category,shot_score,shot_signal_kmh,set_piece_confidence,attacking_team,n_attackers,n_defenders,count_anomaly,ball_dist_to_goal_m,closing_speed_kmh,ball_speed_kmh,hull_area_m2,score_ball_proximity,score_space_control,score_compactness,score_numerical_advantage,score_ball_velocity
8658,346.32,38.05096282776455,37.3714601835843,NONE,,7.954889670037332,,1,8,8,False,61.09589476288248,7.953251359412548,9.022300797559167,801.5215166680791,44.643253415724416,37.61904761904762,26.71738388893597,20.0,54.97078209963284
8659,346.36,38.04159088008755,37.33839398243335,NONE,,7.951591597867566,,1,7,8,False,61.00756202760082,7.949946175349467,9.022300797559167,794.9069964812288,44.72328846326828,37.61904761904762,26.496899882707623,20.0,54.968716359593415
8660,346.4,37.9763275121461,37.060064827947514,NONE,,7.948279186435862,,1,7,8,False,60.919266176336734,7.946626613767691,9.022300797558827,792.9894828482102,44.803290091558345,37.301587301587304,26.432982761607004,20.0,54.96664163360481
8661,346.44,36.076915073132,36.89110114798627,NONE,,7.9449523585222295,,1,7,10,False,60.83100736970103,7.943292597213656,9.022300797559167,1057.5777732513661,44.88325815507105,30.317460317460316,35.2525924417122,10.0,54.964557873258535
8662,346.48,36.106967891457614,36.729756646850085,NONE,,7.941611036432658,,1,7,10,False,60.74278576917038,7.9399440477580185,9.022300797559167,1058.8550610731472,44.96319250749829,30.317460317460316,35.29516870243824,10.0,54.96246502984876
8663,346.52,36.12987183211415,36.715323975108554,NONE,,7.938255141997676,,1,7,10,False,60.6546015370927,7.93658088699118,9.022300797558827,1058.7048788141728,45.043093001742605,30.317460317460316,35.2901626271391,10.0,54.96036305436949
8664,346.56,36.08125534691702,36.73363486294867,NONE,,7.934884596566917,,1,8,10,False,60.566454836692394,7.933203036027763,9.022300797559708,1052.1894351266346,45.12295948991236,30.158730158730158,35.07298117088782,10.0,54.95825189751735
8665,346.6,34.509425456831984,36.75137162210894,NONE,,7.931499321008161,,1,7,11,False,60.47834583207583,7.929810415490621,9.022300797559167,1056.9066525499575,45.20279182331678,29.682539682539684,35.23022175166525,0.0,54.95613150968164
8666,346.64,35.74240924146934,36.7814319868855,NONE,,7.928099235703495,,1,7,11,False,60.39027468823669,7.9264029455229945,9.022300797558827,1133.7000527112923,45.282589852461165,26.984126984126984,37.79000175704308,10.0,54.954001840951875
8667,346.68,35.853841563363396,36.82390019858623,NONE,,7.924684260545799,,1,7,11,False,60.30224157106144,7.922980545772518,9.022300797559167,1135.3918567375677,45.36235342704187,27.3015873015873,37.846395224585585,10.0,54.951862841107825
8668,346.72,37.923885495604175,37.01556007800074,NONE,,7.921254314936345,,1,7,10,False,60.214246647334804,7.919543135396978,9.022300797559167,943.0940549089919,45.442082395941384,33.33333333333333,31.4364684969664,20.0,54.94971445962311
8669,346.76,38.31016523449614,37.24946178244051,NONE,,7.917809317780961,,1,7,10,False,60.12629008474533,7.916090633052804,9.022300797558827,928.3314971278378,45.52177660722327,35.079365079365076,30.944383237594593,20.0,54.947556645658004
8670,346.8,38.26380393768779,37.48090057752188,NONE,,7.914349187487634,,1,7,10,False,60.03837205189087,7.912622956901458,9.022300797559167,938.1542224492914,45.60143590812723,34.6031746031746,31.271807414976383,20.0,54.945389348063415
8671,346.84,38.40231525740633,37.73335022784004,NONE,,7.910873841962033,,1,7,10,False,59.95049271828421,7.9091400245992105,9.022300797559167,937.3348133479421,45.68106014506391,35.079365079365076,31.244493778264737,20.0,54.943212515374505
8672,346.88,38.485946052554795,38.11683407236557,NONE,,7.9073831986062295,,1,7,10,False,59.862652254358714,7.905641753294574,9.022300797558827,925.5417000423122,45.76064916360993,35.55555555555556,30.851390001410405,20.0,54.94102609580911
8673,346.92,38.37683362610616,38.40193934989602,NONE,,7.903877174313582,,1,8,10,False,59.77485083147394,7.9021280596295895,9.022300797559167,914.884893688255,45.84020280850268,35.23809523809524,30.496163122941834,20.0,54.938830037268495
8674,346.96,38.91378834473494,38.70556344362203,NONE,,7.900355685466817,,1,6,7,False,59.687088621921376,7.898598859730868,9.022300797559167,812.8090182422575,45.919720923635175,33.33333333333333,27.093633941408584,30.0,54.936624287331796
8675,347.0,38.90713737309053,38.835731299673995,NONE,,7.896818647933873,,1,6,7,False,59.59936579893013,7.895054069212151,9.022300797558827,822.6493589036745,45.99920335205088,33.01587301587301,27.421645296789148,30.0,54.934408793257596
8676,347.04,39.11065115073492,38.931411284085826,NONE,,7.893265977065504,,1,7,8,False,59.511682536672765,7.8914936031628,9.022300797559167,874.5250940107417,46.07864993593841,32.698412698412696,29.15083646702472,30.0,54.93218350197675
8677,347.08,39.11123159113831,38.959945513464056,NONE,,7.889697587691117,,1,7,8,False,59.42403901027103,7.8879173761561105,9.022300797559167,869.9436015065166,46.158060516626406,32.698412698412696,28.998120050217217,30.0,54.92994836009757
8678,347.12,39.16367257183471,38.96496087663471,NONE,,7.8861133941159025,,1,7,8,False,59.33643539580177,7.8843253022333215,9.022300797558827,867.8001760182387,46.23743493457809,32.857142857142854,28.92667253394129,30.0,54.927703313895826
8679,347.16,39.49733068807558,38.965972106721054,NONE,,7.88251331011795,,1,8,9,False,59.24887187030276,7.8807172949112925,9.022300797559167,929.8391637152235,46.31677302938605,32.857142857142854,30.99463879050745,30.0,54.925448309319556
8680,347.2,39.48589976822774,38.98126370087359,NONE,,7.878897248943776,,1,8,9,False,59.161348611778635,7.8770932671709915,9.022300797559167,930.7993415794481,46.396074639766816,32.698412698412696,31.026644719314938,30.0,54.92318329198187
8681,347.24,39.458325047438144,38.810225940938736,NONE,,7.875265123306242,,1,8,9,False,59.073865799206864,7.873453131459414,9.022300797558827,928.53326007531,46.47533960355547,32.53968253968254,30.951108669176996,30.0,54.920908207162135
8682,347.28,38.60621469022651,38.64100680931389,NONE,,7.871616845379922,,1,9,10,False,58.98642361254372,7.869796799683186,9.022300797559167,926.4419286209741,46.55456775770024,35.079365079365076,30.881397620699136,20.0,54.91862299980199
8683,347.32,38.46249961545424,38.28269970581699,NONE,,7.867952326798861,,1,8,9,False,58.89902223273032,7.866124183206011,9.022300797559167,893.0163043920602,46.63375893825704,35.079365079365076,29.767210146402007,20.0,54.91632761450376
8684,347.36,38.4980808135909,37.92079579777427,NONE,,7.8642714786524195,,1,8,9,False,58.81166184169869,7.862435192846746,9.022300797558827,887.5159621245075,46.712912980383926,35.23809523809524,29.58386540415025,20.0,54.91402199552922
8685,347.4,38.56033275593655,37.55775046741686,NONE,,7.860574211481598,,1,9,10,False,58.72434262237787,7.858729738873649,9.022300797559708,911.1618394515463,46.79202971833563,34.92063492063492,30.37206131505154,20.0,54.91170608679603
8686,347.44,36.86133522551668,37.16576935165245,NONE,,7.856860435276957,,1,10,9,False,58.63706475870009,7.855007730999901,9.022300797559167,874.6238729243778,46.87110898545789,34.76190476190476,29.15412909747926,10.0,54.909379831874936
8687,347.48,36.87650779359243,36.78005956302303,NONE,,7.85313005947334,,1,10,9,False,58.5498284356069,7.851269078387446,9.022300797558827,872.9859885525657,46.95015061418197,34.76190476190476,29.099532951752188,10.0,54.90704317399215
8688,347.52,34.81096590877211,36.40073866400942,NONE,,7.849382992947799,,1,10,10,False,58.46263383905543,7.8475136896322795,9.022300797559167,1032.9855735952187,47.02915443601896,29.20634920634921,34.43285245317396,0.0,54.90469605602017
8689,347.56,34.768384694625674,36.09365227737893,NONE,,7.845619144015593,,1,10,10,False,58.375481156024634,7.843741472771484,9.022300797559167,1035.6751249729805,47.10812028155408,28.888888888888886,34.522504165766016,0.0,54.90233842048218
8690,347.6,34.80712860754581,35.807282045672956,NONE,,7.841838420426036,,1,10,10,False,58.28837057452162,7.839952335271079,9.022300797558827,1038.7592919519266,47.18704798044099,28.888888888888886,34.62530973173089,0.0,54.89997020954442
8691,347.64,34.79355729890268,35.523769903632626,NONE,,7.838040729360255,,1,10,10,False,58.201302283587964,7.836146184029218,9.022300797559167,1039.3195406382874,47.26593736139606,28.730158730158728,34.64398468794291,0.0,54.89759136501826
8692,347.68,34.85738230467465,35.23714893059776,NONE,,7.834225977426396,,1,10,10,False,58.114276473306084,7.832322925369155,9.022300797559167,1039.4886665082577,47.34478825219261,28.888888888888886,34.64962221694192,0.0,54.895201828355724
8693,347.72,34.906474259274745,35.08902748818253,NONE,,7.830394070656585,,1,10,10,False,58.027293334805684,7.828482465036046,9.022300797558827,1044.6503324117784,47.423600479655015,28.888888888888886,34.82167774705928,0.0,54.892801540647525
8694,347.76,34.92117805066071,34.93791209493279,NONE,,7.826544914503732,,1,10,10,False,57.94035306027022,7.824624708191834,9.022300797559167,1042.937020229925,47.502373869652914,28.888888888888886,34.7645673409975,0.0,54.890390442619896
8695,347.8,35.02605683498248,34.9577202943999,NONE,,7.822678413837053,,1,10,9,False,57.853455842943355,7.820749559417806,9.022300797559167,1043.3883576142325,47.581108247095315,29.20634920634921,34.779611920474416,0.0,54.887968474636125
8696,347.84,35.09593510910701,34.98223711559071,NONE,,7.818794472938556,,1,10,9,False,57.76660187713555,7.816856922702442,9.022300797558827,1052.7152880477925,47.659803435924644,29.20634920634921,35.090509601593084,0.0,54.88553557668902
8697,347.88,35.12088107951818,35.00514309354862,NONE,,7.8148929955009585,,1,10,9,False,57.67979135823064,7.812946701442058,9.022300797559167,1053.0584493874894,47.73845925911079,29.20634920634921,35.10194831291631,0.0,54.88309168840129
8698,347.92,35.08387791653385,35.03141670673212,NONE,,7.810973884621134,,1,10,9,False,57.5930244826924,7.809018798441443,9.022300797559167,1048.9509961363328,47.817075538645135,29.04761904761905,34.965033204544426,0.0,54.8806367490259
8699,347.96,35.0631230745956,35.05530206002445,NONE,,7.807037042799315,,1,10,9,False,57.506301448071305,7.805073115898509,9.022300797558827,1048.0959238195128,47.895652095534444,28.888888888888886,34.93653079398376,0.0,54.878170697436566
8700,348.0,35.0486643023774,35.07621657111573,NONE,,7.803082371933495,,1,10,9,False,57.41962245301114,7.801109555415167,9.022300797559167,1048.502794815815,47.9741887497949,28.730158730158728,34.95009316052716,0.0,54.87569347213448
8701,348.04,35.06258654891542,35.10587308738692,NONE,,7.799109773316392,,1,9,9,False,57.33298769725582,7.797128017978778,9.022300797559167,1046.6521037112943,48.05268532044585,28.730158730158728,34.88840345704315,0.0,54.873205011236735
8702,348.08,35.08200034304064,35.13538686511368,NONE,,7.79511914763177,,1,9,9,False,57.24639738165612,7.793128403973029,9.022300797558827,1045.9024769954704,48.1311416255038,28.730158730158728,34.86341589984901,0.0,54.87070525248314
8703,348.12,35.108840657104736,35.145330681625715,NONE,,7.791110394950284,,1,9,10,False,57.15985170817656,7.78911061316002,9.022300797559167,1046.640921997695,48.209557481976105,28.730158730158728,34.8880307332565,0.0,54.86819413322501
8704,348.16,35.14400654418262,35.15364674195404,NONE,,7.787083414726602,,1,9,10,False,57.073350879902236,7.785074544689223,9.022300797559167,1041.1107543278677,48.28793270585483,28.888888888888886,34.70369181092892,0.0,54.865671590430765
8705,348.2,35.15744839237009,35.167259651732415,NONE,,7.78303810579397,,1,9,10,False,56.98689510104575,7.781020097084053,9.022300797558827,1039.1750804826224,48.36626711211043,28.888888888888886,34.63916934942075,0.0,54.86313756067753
8706,348.24,35.277056245915,35.18292124951226,NONE,,7.7789743663622914,,1,10,10,False,56.90048457695416,7.776947168242501,9.022300797559167,1042.6023985798647,48.44456051468546,29.20634920634921,34.753413285995485,0.0,54.86059198015156
8707,348.28,35.38022216770359,35.2043301706856,NONE,,7.774892094013012,,1,10,10,False,56.814119514116015,7.772855655433304,9.022300797559167,1026.8711343485566,48.52281272648826,29.841269841269842,34.229037811618554,0.0,54.85803478464582
8708,348.32,35.215260907251455,35.2267352578265,NONE,,7.770791185695604,,1,10,10,False,56.727800120168325,7.768745455292105,9.022300797558827,1036.8823461559286,48.60102355938653,28.888888888888886,34.56274487186429,0.0,54.855465909557566
8709,348.36,35.220673803458105,35.250561794224176,NONE,,7.766671537724047,,1,10,10,False,56.64152660390372,7.76461646381442,9.022300797559167,1033.352188098599,48.67919282420095,28.888888888888886,34.44507293661997,0.0,54.852885289884014
8710,348.4,35.24723283387438,35.27659836941892,NONE,,7.762533045772354,,1,8,10,False,56.55529917527754,7.760468576356274,9.022300797559708,1026.1176087453205,48.75732033069872,29.04761904761905,34.203920291510684,0.0,54.85029286022267
8711,348.44,35.25106224795372,35.264344213544035,NONE,,7.758375604870892,,1,8,10,False,56.46911804541502,7.756301687626532,9.022300797558827,1022.2764873115757,48.83540588758697,29.04761904761905,34.07588291038586,0.0,54.847688554766584
8712,348.48,35.3055713564575,35.25229885058908,NONE,,7.754199109403025,,1,8,10,False,56.38298342661851,7.752115691686257,9.022300797559167,1020.6376836045401,48.91344930250637,29.20634920634921,34.021256120151335,0.0,54.84507230730391
8713,348.52,35.331447594606125,35.229848309317696,NONE,,7.7500034531003195,,1,8,10,False,56.2968955323747,7.747910481942952,9.022300797559167,1013.2752062093587,48.99145038202446,29.365079365079367,33.77584020697862,0.0,54.84244405121434
8714,348.56,35.36791877981274,35.20021045322245,NONE,,7.745788529039345,,1,8,10,False,56.21085457736197,7.743685951145451,9.022300797558827,1008.0346322903524,49.06940893162904,29.523809523809526,33.601154409678415,0.0,54.839803719465905
8715,348.6,35.42127955944171,35.18593976187871,NONE,,7.741554229636719,,1,9,10,False,56.12486077745772,7.739441991382634,9.022300797559167,1006.1749050796407,49.14732475572154,29.682539682539684,33.53916350265469,0.0,54.83715124461415
8716,348.64,34.99695667368403,35.17247808795863,NONE,,7.73730044664639,,1,9,10,False,56.03891434974577,7.735178494075754,9.022300797559167,1059.575037246428,49.22519765761027,26.825396825396826,35.31916790821427,0.0,54.834486558797344
8717,348.68,35.01290403691062,35.158111497422006,NONE,,7.7330270711543605,,1,9,10,False,55.95301551252375,7.730895349981637,9.022300797558827,1058.1750319299,49.30302743950378,26.825396825396826,35.27250106433,0.0,54.83180959373853
8718,348.72,35.00764975065834,35.1514760742052,NONE,,7.7287339935756485,,1,9,10,False,55.86716448531067,7.726592449177332,9.022300797559167,1052.537666289516,49.38081390250393,26.825396825396826,35.0845888763172,0.0,54.829120280735836
8719,348.76,35.02456789456071,35.144685372047526,NONE,,7.724421103650453,,1,9,10,False,55.78136148885436,7.722269681067786,9.022300797559167,1051.3377703263259,49.45855684659924,26.825396825396826,35.04459234421086,0.0,54.82641855066737
8720,348.8,35.044012611126526,35.13402561993008,NONE,,7.720088290438078,,1,9,10,False,55.69560674513908,7.717926934374972,9.022300797558827,1042.7096787599512,49.5362560706579,26.984126984126984,34.75698929199837,0.0,54.82370433398436
8721,348.84,35.05913371641712,35.15936429446169,NONE,,7.715735442315811,,1,9,10,False,55.60990047739317,7.713564097132135,9.022300797559167,1041.1563849105914,49.61391137242095,26.984126984126984,34.70521283035305,0.0,54.82097756070758
8722,348.88,35.07483374743498,35.18966573761111,NONE,,7.711362446972693,,1,9,10,False,55.52424291009663,7.709181056688266,9.022300797559167,1039.7219025580252,49.69152254849526,26.984126984126984,34.65739675193418,0.0,54.81823816043017
8723,348.92,35.171437169352025,35.25646056418648,NONE,,7.706969191405676,,1,9,10,False,55.438634268988906,7.704777699695313,9.022300797558827,1038.5981232609547,49.76908939434664,27.3015873015873,34.619937442031826,0.0,54.815486062309574
8724,348.96,35.22408293056536,35.32278282055136,NONE,,7.70255556191707,,1,9,10,False,55.35307478107661,7.700353912106905,9.022300797559167,1036.6223749876317,49.84661170429272,27.460317460317462,34.55407916625439,0.0,54.812721195066814
8725,349.0,35.20353056919682,35.400431853884704,NONE,,7.698121444108303,,1,9,10,False,55.2675646746413,7.695909579177709,9.022300797559167,1035.8830878606586,49.92408927149597,27.3015873015873,34.52943626202195,0.0,54.80994348698607
8726,349.04,35.67198287419205,35.60323494086419,NONE,,7.693666722876728,,1,9,10,False,55.182104179247375,7.691444585453198,9.022300797558827,966.2811517742466,50.00152188795652,30.476190476190478,32.209371725808225,0.0,54.80715286590825
8727,349.08,35.784896877234715,35.802844658538945,NONE,,7.689191282412423,,1,9,10,False,55.09669352574994,7.686958814769014,9.022300797559167,960.4952893806749,50.07890934450503,30.952380952380953,32.0165096460225,0.0,54.804349259230634
8728,349.12,35.79849459258849,36.006176425633434,NONE,,7.684695006191799,,1,9,10,False,55.01133294630272,7.682452150249688,9.022300797559167,958.6588072337363,50.15625143079554,30.952380952380953,31.955293574457876,0.0,54.80153259390605
8729,349.16,35.80877111328922,36.40691937752011,NONE,,7.680177776975356,,1,9,10,False,54.92602267436611,7.67792447429521,9.02230079755937,956.1612150278725,50.23354793529815,30.952380952380953,31.87204050092908,0.0,54.798702796434505
8730,349.2,35.939438150658475,36.80014988831284,NONE,,7.675639476802893,,1,9,10,False,54.84076294471514,7.6733756685874255,9.022300797559167,953.9353461995988,50.31079864529184,31.428571428571427,31.79784487331996,0.0,54.79585979286714
8731,349.24,37.45820493831446,37.19202086088621,NONE,,7.671079986988708,,1,9,10,False,54.75555399344759,7.668805614079162,9.022300797559167,953.1421101589112,50.38800334685709,31.428571428571427,31.77140367196371,10.0,54.79300350879947
8732,349.28,37.43932922322365,37.58702505651251,NONE,,7.6664991881182445,,1,9,10,False,54.670396057992114,7.664214190992951,9.022300797558827,952.7600555794397,50.46516182486849,31.26984126984127,31.75866851931466,10.0,54.79013386937059
8733,349.32,37.49911492155093,37.94433655328752,NONE,,7.66189696004329,,1,9,10,False,54.58528937711641,7.659601278813355,9.022300797559167,952.2404571246188,50.54227386298742,31.428571428571427,31.741348570820627,10.0,54.787250799258345
8734,349.36,39.88374917007517,38.09935551449648,NONE,,7.657273181877983,,1,8,9,False,54.50023419093544,7.654966756287607,9.022300797559167,950.0271066836249,50.619339243654515,34.92063492063492,31.667570222787493,20.0,54.78435422267975
8735,349.4,39.890203298864684,38.03760634305832,NONE,,7.652627731994016,,1,8,9,False,54.41523074091968,7.650310501417934,9.022300797558827,946.7841269546707,50.69635774808224,34.92063492063492,31.55947089848902,20.0,54.78144406338621
8736,349.44,39.92653460144591,38.020870618360085,NONE,,7.647960488017439,,1,9,9,False,54.33027926990349,7.6456323914570845,9.022300797559167,941.5833096062679,50.77332915624733,35.079365079365076,31.38611032020893,20.0,54.778520244660676
8737,349.48,39.94358091671233,37.945973634936074,NONE,,7.643271326822742,,1,8,9,False,54.245380022093414,7.640932302907046,9.022300797559167,940.4652538817145,50.85025324688317,35.079365079365076,31.348841796057147,20.0,54.775582689316906
8738,349.52,39.95972083549218,37.303935133649645,NONE,,7.638560124530137,,1,8,9,False,54.16053324307665,7.636210111508817,9.022300797558827,939.1691856910575,50.92712979747224,35.079365079365076,31.30563952303525,20.0,54.77263131969301
8739,349.56,37.64512441174231,36.66514270190941,NONE,,7.633826756500447,,1,9,10,False,54.075739179829455,7.631465692247517,9.022300797559167,938.3957982629299,51.003958584238404,31.746031746031743,31.279859942097666,10.0,54.769666057654696
8740,349.6,35.05750453533058,36.10591751593632,NONE,,7.6290710973303035,,1,8,10,False,53.990998080725696,7.626698919338324,9.022300797559167,938.576574320803,51.08073938213924,27.3015873015873,31.285885810693436,0.0,54.76668682458645
8741,349.64,35.60794241691041,35.347868830561126,NONE,,7.624293020849592,,1,8,10,False,53.9063101955454,7.621909666226472,9.022300797558827,885.4198354393175,51.157471964858246,30.476190476190478,29.513994514643915,0.0,54.76369354139155
8742,349.68,35.04067434957027,34.59109101157469,NONE,,7.619492400114417,,1,8,10,False,53.821675775483335,7.617097805585971,9.022300797559167,934.1220626286377,51.23415610479704,27.142857142857142,31.137402087621258,0.0,54.76068612849123
8743,349.72,29.7537429228773,34.41242512159452,NONE,,7.614669107404705,,1,8,9,False,53.737095073157704,7.612263209306818,9.022300797559167,673.815599461348,51.31079157306756,11.11111111111111,22.460519982044936,0.0,54.75766450581676
8744,349.76,29.773820042340844,34.231351188190935,NONE,,7.609823014219884,,1,8,9,False,53.65256834261882,7.607405748499474,9.022300797558827,673.3269067591991,51.387378139484156,11.11111111111111,22.44423022530664,0.0,54.75462859281217
8745,349.8,30.78841268987389,34.047108929545416,NONE,,7.604953991272815,,1,9,9,False,53.56809583935785,7.60252529348719,9.022300797559167,673.3320004003017,51.46391557255563,15.079365079365079,22.44440001334339,0.0,54.751578308429494
8746,349.84,30.78716494557283,34.05971253384716,NONE,,7.600061908487067,,1,9,9,False,53.483677820315656,7.597621713797693,9.022300797559167,668.5851096439646,51.54040363947735,15.079365079365079,22.286170321465487,0.0,54.74851357112356
8747,349.88,30.808869471027442,34.28974069629911,NONE,,7.595146634991806,,1,9,9,False,53.39931454389161,7.592694878163826,9.022300797558827,668.4320849042779,51.616842106123094,15.079365079365079,22.281069496809263,0.0,54.74543429885239
8748,349.92,37.78254392168387,34.47787277190012,NONE,,7.590208039117158,,1,10,10,False,53.31500626995252,7.587744654518431,9.022300797559167,917.4066326042303,51.69323073703713,31.9047619047619,30.580221086807676,10.0,54.74234040907402
8749,349.96,37.7706937158693,34.71759673557436,NONE,,7.585245988390049,,1,10,10,False,53.230753259841535,7.5827709099885965,9.022300797559167,918.4860435844275,51.769569295425995,31.746031746031743,30.616201452814252,10.0,54.73923181874287
8750,350.0,37.74881373174593,35.40305102836698,NONE,,7.580260349530214,,1,10,10,False,53.14655577638721,7.5777735108892585,9.022300797558827,917.5629610659107,51.845857543150395,31.587301587301585,30.585432035530356,10.0,54.736108444305785
8751,350.04,37.79636766336326,36.09091086370709,NONE,,7.575250988444754,,1,10,10,False,53.06241408391249,7.572752322724483,9.022300797559167,914.6571248769606,51.92209524071703,31.746031746031743,30.48857082923202,10.0,54.7329702017028
8752,350.08,37.81784248475398,36.698670414395316,NONE,,7.570217770223827,,1,10,10,False,52.978328448243865,7.567707210176593,9.022300797559167,914.4754706221829,51.998282147270245,31.746031746031743,30.4825156874061,10.0,54.72981700636037
8753,350.12,37.86552732412244,37.30749530716091,NONE,,7.565160559137446,,1,10,10,False,52.89429913672048,7.56263803710489,9.022300797558827,911.6028251556418,52.07441802058391,31.9047619047619,30.386760838521393,10.0,54.726648773190554
8754,350.16,37.91736191366124,37.906134197166985,NONE,,7.560079218629564,,1,10,10,False,52.810326418203324,7.557544666543734,9.022300797559167,909.5636600367752,52.15050261705292,32.06349206349206,30.31878866789251,10.0,54.72346541658983
8755,350.2,37.97919443638875,37.924475078163454,NONE,,7.554973611313439,,1,10,10,False,52.726410563084514,7.552426960692955,9.022300797559708,909.5276291525524,52.226535691684916,32.22222222222222,30.317587638418413,10.0,54.7202668504331
8756,350.24,38.02813806642207,37.945249722996124,NONE,,7.549843598969236,,1,10,10,False,52.6425518432966,7.5472847809120935,9.022300797558827,906.9173847091861,52.30251699809179,32.38095238095238,30.2305794903062,10.0,54.71705298807006
8757,350.28,38.08152729813264,37.990032631361146,NONE,,7.544689042536511,,1,10,10,False,52.558750532321845,7.542117987728076,9.022300797559167,905.1998430636195,52.37844628848134,32.53968253968254,30.17332810212065,10.0,54.71382374233005
8758,350.32,38.093063658760016,38.01473564102475,NONE,,7.539509802111976,,1,9,10,False,52.4750069052017,7.5369264408128345,9.022300797559167,903.0518351837218,52.454323313648565,32.53968253968254,30.101727839457393,10.0,54.710579025508025
8759,350.36,37.992536151100346,38.03573643819721,NONE,,7.534305736944539,,1,9,10,False,52.391321238546205,7.531709998994813,9.022300797558827,902.3041951862751,52.5301478229673,32.06349206349206,30.07680650620917,10.0,54.70731874937176
8760,350.4,38.002634493641466,38.05436885032814,NONE,,7.529076705429873,,1,9,11,False,52.30769381054351,7.5264685202423465,9.022300797559167,899.8758369362586,52.60591956438145,32.06349206349206,29.99586123120862,10.0,54.70404282515147
8761,350.44,38.019989453861356,38.069953065473904,NONE,,7.523822565107054,,1,8,10,False,52.22412490096941,7.521201861669411,9.022300797559167,898.9024556275781,52.681638284396485,32.06349206349206,29.963415187585934,10.0,54.70075116354338
8762,350.48,38.28620863212618,38.083659036340876,NONE,,7.518543172652649,,1,8,10,False,52.140614791196946,7.515909879521558,9.022300797558827,860.4040020237826,52.75730372807057,33.80952380952381,28.68013340079275,10.0,54.69744367470098
8763,350.52,38.09280377932651,38.10060888144449,NONE,,7.513238383877997,,1,9,10,False,52.05716376420609,7.510592429177194,9.022300797559167,896.6510983667595,52.83291563900598,32.22222222222222,29.88836994555865,10.0,54.69412026823575
8764,350.56,38.06985205082349,38.11097752527369,NONE,,7.507908053722655,,1,9,10,False,51.97377210459338,7.50524936514374,9.022300797559167,895.5639558332359,52.90847375934025,32.06349206349206,29.852131861107868,10.0,54.69078085321484
8765,350.6,38.08911626969357,38.11823799343183,NONE,,7.502552036251519,,1,9,10,False,51.890440098581735,7.499880541048043,9.022300797558827,894.9872208352235,52.98397782973727,32.06349206349206,29.832907361174115,10.0,54.68742533815502
8766,350.64,38.104372495410466,38.13865062646837,NONE,,7.4971701846498675,,1,9,10,False,51.80716803403021,7.494485809637013,9.022300797559167,885.6761236775765,53.05942758937854,32.22222222222222,29.522537455919217,10.0,54.68405363102313
8767,350.68,38.143666086792386,38.16630293144361,NONE,,7.491762351217769,,1,9,10,False,51.72395620044387,7.489065022770589,9.022300797559167,889.1127705131685,53.13482277595416,32.22222222222222,29.637092350438948,10.0,54.68066563923162
8768,350.72,38.2315362076654,38.197258829628204,NONE,,7.486328387367042,,1,9,10,False,51.6408048889837,7.483618031415347,9.022300797558827,886.3954889206843,53.21016312565385,32.53968253968254,29.546516297356145,10.0,54.67726126963459
8769,350.76,38.205951024083035,38.201733141604045,NONE,,7.480868143615499,,1,10,10,False,51.557714392476534,7.478144685645134,9.022300797559167,884.8004705236644,53.28544837315796,32.38095238095238,29.493349017455483,10.0,54.67384042852821
8770,350.8,38.180189276657806,38.221775634797446,NONE,,7.4753814695831124,,1,10,10,False,51.47468500542508,7.472644834630842,9.022300797559167,883.1739584734169,53.360678251628414,32.22222222222222,29.439131949113893,10.0,54.670403021644276
8771,350.84,38.23748774753876,38.25515449749476,NONE,,7.469868213987535,,1,10,10,False,51.39171702401796,7.467118326641042,9.022300797558827,882.2903122736388,53.435852492699574,32.38095238095238,29.40967707578796,10.0,54.666948954150655
8772,350.88,38.33446215334436,38.28617617440435,NONE,,7.464328224638667,,1,10,10,False,51.30881074613981,7.461565009033038,9.022300797559708,881.4092022407222,53.5109708264691,32.698412698412696,29.380306741357405,10.0,54.66347813064565
8773,350.92,38.3914602320765,38.31503812428074,NONE,,7.458761348434976,,1,9,10,False,51.22596647138148,7.4559847282496605,9.022300797559167,880.4732110141522,53.58603298148874,32.857142857142854,29.349107033805073,10.0,54.659990455156034
8774,350.96,38.339900375836216,38.34268144256354,NONE,,7.453167431359024,,1,9,10,False,51.14318450105019,7.450377329816078,9.022300797558998,881.6390521637604,53.66103868475507,32.53968253968254,29.387968405458682,10.0,54.65648583113505
8775,351.0,38.33331369764736,38.36294347555998,NONE,,7.447546318471709,,1,9,10,False,51.06046513817978,7.444742658337233,9.022300797558998,883.8669359360138,53.73598766170028,32.38095238095238,29.462231197867126,10.0,54.65296416146077
8776,351.04,38.47039840319126,38.38736255190296,NONE,,7.441897853909708,,1,9,10,False,50.97780868754107,7.439080557483777,9.022300797559167,875.1504912208193,53.810879636182705,33.01587301587301,29.171683040693974,10.0,54.64942534842736
8777,351.08,38.46137639260871,38.41862816630027,NONE,,7.436221880879405,,1,9,10,False,50.89521545565216,7.433390870001659,9.022300797558998,868.9626890869085,53.885714330477555,33.01587301587301,28.96542296956362,10.0,54.64586929375103
8778,351.12,38.45071589392703,38.446842745783364,NONE,,7.430518241652088,,1,10,10,False,50.81268575078889,7.427673437694864,9.022300797558998,870.3876710554396,53.960491465267424,32.857142857142854,29.012922368514655,10.0,54.64229589855929
