frame,t_sec,danger_raw,danger_smoothed,attacking_team,n_attackers,n_defenders,count_anomaly,ball_dist_to_goal_m,closing_speed_kmh,hull_area_m2,score_ball_proximity,score_space_control,score_compactness,score_numerical_advantage,score_ball_velocity
34,1.4166666666666667,34.638682991726114,46.91110239047228,1,10,9,False,52.04285225831364,-25.50923042510801,1019.4086868074628,52.845882768925314,10.317460317460316,33.980289560248764,40.0,34.05673098430749
35,1.4583333333333333,47.6812859440216,48.625473797081646,2,9,9,False,55.18753998104766,40.14952988220221,1661.4354788367627,49.99659670756742,34.44444444444444,55.38118262789209,30.0,75.09345617637638
36,1.5,47.318544700950966,49.24179501111443,2,9,9,False,54.72430678605969,40.02334804696011,1589.8795482592895,50.41631529396173,33.96825396825397,52.99598494197632,30.0,75.01459252935007
37,1.5416666666666667,47.52311137865731,49.225116174294335,2,9,8,False,54.262571431752846,39.8939346121115,1592.2446829533992,50.83467674192097,34.285714285714285,53.0748227651133,30.0,74.93370913256969
38,1.5833333333333333,56.01630702278323,49.181547024231314,2,10,8,False,53.80237248183054,39.761189273287414,1446.1324025571912,51.25164611028966,58.730158730158735,48.20441341857304,50.0,74.85074329580463
39,1.625,56.2135526535331,49.376033656740525,2,10,9,False,53.3437497001987,39.625008332990845,1479.0754616009463,51.66718737045291,58.41269841269842,49.30251538669821,50.0,74.76563020811928
40,1.6666666666666667,56.00467827256306,51.25568284827087,2,10,9,False,52.91538965552115,37.01030786014003,1463.0389409389804,52.05530867601811,58.41269841269842,48.767964697966015,50.0,73.13144241258752
41,1.7083333333333333,54.81615188323732,53.190318939266426,2,10,9,False,52.49082859736619,36.6820754245889,1248.0898099195856,52.4399878594076,57.61904761904761,41.60299366398619,50.0,72.92629714036806
42,1.75,51.36333768987614,53.521280354720794,2,10,10,False,52.070159452461574,36.345814119758714,1555.2484131755273,52.82114072312597,43.333333333333336,51.84161377251758,40.0,72.7161338248492
43,1.7916666666666667,51.20264368128368,53.85958070448661,2,10,9,False,51.65347730884848,36.00133720817137,1538.6621619994244,53.198681111391075,42.698412698412696,51.28873873331414,40.0,72.5008357551071
44,1.8333333333333333,55.02222413078723,54.15957302112047,1,8,7,False,54.82599330113315,-22.588325311709514,252.96951757961142,50.3241808769472,91.11111111111111,8.432317252653714,70.0,35.88229668018156
45,1.875,57.26767382983072,54.49828772255672,1,7,8,False,55.09314191020817,-23.0816398240813,821.0704123750456,50.08212733291937,89.20634920634922,27.369013745834852,70.0,35.57397510994919
46,1.9166666666666667,57.854316083672735,55.08827816066034,1,7,8,False,55.36591752825045,-23.56781339885313,867.1056406448733,49.834975362710246,91.11111111111111,28.90352135482911,70.0,35.27011662571679
47,1.9583333333333333,51.652822929474105,55.20458461378012,2,10,10,False,50.028596923180636,34.5374983722563,1442.4134976529895,54.67092555740942,39.20634920634921,48.080449921766316,50.0,71.58593648266019
48,2.0,51.37814889814078,55.49700573401221,2,10,10,False,49.63335263121267,34.149106826032586,1420.8931002072131,55.02904189557367,38.25396825396825,47.363103340240436,50.0,71.34319176627037
49,2.0416666666666665,51.12301917826355,56.74767961045566,2,9,10,False,49.24271185516478,33.75136305053757,1395.7706760180354,55.38298715702037,37.46031746031746,46.52568920060118,50.0,71.09460190658598
50,2.0833333333333335,60.08088344001818,58.14267464011527,2,9,10,False,48.856785019191776,33.34407862806741,1834.3171236002802,55.73266129047798,58.25396825396826,61.14390412000934,60.0,70.84004914254213
51,2.125,63.293437910776596,57.969730692229184,2,10,10,False,48.075128026145315,67.53516419921424,1809.124337396902,56.440891986629225,57.936507936507944,60.304144579896736,60.0,92.2094776245089
52,2.1666666666666665,57.40035571000044,57.19603786761678,2,9,10,False,47.29353362576349,67.5297561929899,1792.8807631260943,57.14906596986569,39.84126984126984,59.76269210420314,50.0,92.20609762061869
53,2.2083333333333335,58.32520532602236,56.19059029582388,2,9,9,False,39.65191892294686,660.2355103233564,1200.034999094165,64.07285242458978,48.41269841269841,40.00116663647216,40.0,100.0
54,2.25,66.37142420719756,55.24068752145743,2,10,10,False,32.82469050435703,589.8725353661616,1780.98186120007,70.25875337436108,55.55555555555556,59.36606204000233,50.0,100.0
55,2.2916666666666665,67.94258403719887,54.28092036163744,2,9,10,False,27.426906863805236,466.368506543675,1793.8333074200295,75.14948690509097,55.714285714285715,59.794443580667654,50.0,100.0
56,2.3333333333333335,52.946896756154366,52.69000754543319,2,5,4,False,24.42538463359404,259.33152069024743,55.33123105265531,77.86905597122427,15.238095238095239,1.8443743684218437,70.0,100.0
57,2.375,47.98335993448183,49.769690488540014,2,4,3,False,24.061271673124203,31.4593597845938,6.93456180839172,78.19896535317221,20.158730158730158,0.23115206027972401,60.0,69.66209986537113
58,2.4166666666666665,45.78894522215798,47.27017637276551,2,4,4,False,23.866077022946538,16.864817775350286,61.24648991896356,78.3758240574506,15.555555555555555,2.0415496639654522,60.0,60.54051110959393
59,2.4583333333333335,40.25398963707662,45.062610125864076,2,4,5,False,26.46189877536202,-224.27899940869764,1822.7005430203733,76.02384529547142,3.3333333333333335,60.75668476734578,50.0,0.0
60,2.5,39.86094298030099,43.59252703056876,2,4,5,False,31.997949963992095,-478.31482269763853,1727.5916549067317,71.00783261710805,9.682539682539684,57.58638849689106,50.0,0.0
61,2.5416666666666665,32.03206538381251,41.84943658590542,2,4,4,False,39.24920098253115,-626.5080880017744,556.021670966316,64.43774036115336,9.682539682539684,18.534055698877204,50.0,0.0
62,2.5833333333333335,25.037078757300026,39.95014949691466,2,3,5,False,47.43548265174976,-707.2947362204878,92.5378875913998,57.02045117029686,5.873015873015873,3.08459625304666,40.0,0.0
63,2.625,33.299268521482595,38.8713159082095,2,4,4,False,56.14930553275016,-752.8742969184349,86.94630326068545,49.12517626065015,36.507936507936506,2.898210108689515,60.0,0.0
64,2.6666666666666665,30.909560747183175,38.17827789790672,2,4,4,False,65.17943134136834,-780.2028698646108,84.04365512278105,40.943310884066875,36.82539682539683,2.8014551707593682,60.0,0.0
65,2.7083333333333335,40.68420818247862,37.785103873723976,2,6,6,False,64.7607269277472,36.176061336866724,1201.4016940364195,41.32268357692127,15.555555555555555,40.04672313454732,50.0,72.6100383355417
66,2.75,45.45433887123749,37.746460320002704,2,5,5,False,64.34205142508884,36.17356342968228,888.2694332418919,41.70203007461401,34.44444444444444,29.608981108063066,60.0,72.60847714355143
67,2.7916666666666665,45.15113896930975,37.742182021611676,2,6,4,False,63.92340540146275,36.17101644129405,709.679926381079,42.08134986243817,36.34920634920635,23.655997546035966,60.0,72.60688527580879
68,2.8333333333333335,40.00089369169248,38.39121204605082,1,9,9,False,48.935250924150004,-24.100014811127245,1166.3282970827004,55.66156621554478,24.92063492063492,38.877609902756674,40.0,34.93749074304547
69,2.875,39.66690381084842,39.56837709515447,1,10,9,False,49.216205345023134,-24.274461963438398,1157.757493688212,55.407003732445595,24.126984126984127,38.59191645627374,40.0,34.828461272851
70,2.9166666666666665,41.07085693196507,40.06493293621687,2,9,10,False,62.66765011253707,36.1630678668618,949.3144534048115,43.219143613895824,25.873015873015877,31.643815113493716,40.0,72.60191741678864
71,2.9583333333333335,39.79026699242129,40.80736939136239,2,9,10,False,62.24912799202995,36.16031121181518,970.4957013526846,43.59835113765407,25.873015873015877,32.34985671175615,30.0,72.60019450738449
72,3.0,39.809603399608655,42.300726212327575,2,9,10,False,61.830638425147534,36.15749857864057,959.6015459118289,43.97752916576844,25.71428571428571,31.986718197060966,30.0,72.59843661165036
73,3.0416666666666665,39.8204256770822,43.25254454986643,2,10,10,False,61.412182077393894,36.154628445914504,931.1344326897397,44.35667709525015,25.873015873015877,31.03781442299132,30.0,72.59664277869658
74,3.0833333333333335,39.16305934654389,43.6107268567415,2,10,9,False,60.99375963248267,36.1516992403296,784.9055644416294,44.73579430661139,25.71428571428571,26.16351881472098,30.0,72.594812025206
75,3.125,39.25793861423138,43.728864561242744,2,10,9,False,60.57537179296229,36.148709334561254,773.255819374529,45.11488016329882,25.873015873015877,25.775193979150966,30.0,72.5929433341008
76,3.1666666666666665,39.818798208929465,43.86465808886759,2,10,10,False,60.15701928086692,36.145657045039755,886.5512616839005,45.493934011103796,25.396825396825395,29.551708722796683,30.0,72.59103565314985
77,3.2083333333333335,58.604490034060845,43.90386230801922,2,6,7,False,59.73870283839465,36.14254062960392,2282.9115514177156,45.87295517754788,60.15873015873016,76.09705171392386,50.0,72.58908789350245
78,3.25,56.87615892170376,44.10085649935262,2,6,7,False,59.320423228614054,36.139358285043635,2065.3593810787675,46.25194297124268,57.14285714285714,68.84531270262558,50.0,72.58709892815227
79,3.2916666666666665,49.449326651810495,43.847342882480355,2,5,7,False,58.902181236200505,36.13610814453062,1970.0150573343474,46.63089668122263,28.888888888888886,65.66716857781158,50.0,72.58506759033165
80,3.3333333333333335,41.418546145707545,43.59014921410679,2,10,10,False,58.483977668203906,36.13278827490617,863.408292189828,47.00981557624948,24.444444444444443,28.780276406327598,40.0,72.58299267181636
81,3.375,41.29642614234651,43.84553301564218,2,10,10,False,58.06581335484916,36.129396673849875,863.9339319862283,47.3886989040869,23.49206349206349,28.79779773287428,40.0,72.58087292115617
82,3.4166666666666665,41.541307561784556,44.09483958273629,2,10,10,False,57.64768915037125,36.12593126689165,842.6253254358317,47.76754589074398,24.444444444444443,28.087510847861054,40.0,72.57870704180729
83,3.4583333333333335,42.15419728842213,44.332326478423404,2,10,9,False,57.22960593388641,36.122389904290024,960.0013978359393,48.14635573968575,18.095238095238095,32.00004659453131,50.0,72.57649369018127
84,3.5,36.76743999714155,42.80162964285355,2,9,9,False,56.81156461030155,36.11877035773182,825.0708576777397,48.52512763100931,10.793650793650794,27.502361922591323,30.0,72.57423147358239
85,3.5416666666666665,36.73410165659931,41.41752298100595,2,9,9,False,56.39356611126356,36.11507031688252,819.5581037702814,48.90386072058362,10.317460317460316,27.318603459009378,30.0,72.57191894805158
86,3.5833333333333335,42.22766496496868,40.656943002925225,1,6,5,False,54.27009708213938,-26.82293049350767,1.9660613331325294,50.8278580264746,57.936507936507944,0.06553537777108431,50.0,33.235668441557706
87,3.625,42.249617419360696,41.305808919263576,1,6,5,False,54.58202791764702,-26.95082418785996,1.9027796611844678,50.54522895164014,58.41269841269842,0.06342598870614892,50.0,33.155734882587524
88,3.6666666666666665,42.66864095717477,41.88028076136418,1,5,5,False,54.8954137706713,-27.076537701297706,1.9268571927241283,50.26128153886731,60.476190476190474,0.06422857309080428,50.0,33.07716393668893
89,3.7083333333333335,40.23612800722247,42.51486512295013,2,10,10,False,54.72201998619789,36.09941592394564,923.0360938880694,50.418387279337026,14.444444444444443,30.767869796268982,40.0,72.56213495246602
90,3.75,40.26687897953268,42.872645356125666,2,10,10,False,54.30425059244489,36.09527562025965,922.4254045758898,50.79691278502618,14.126984126984127,30.747513485862992,40.0,72.55954726266228
91,3.7916666666666665,40.32236691484185,43.71425969262537,2,10,10,False,53.88653023341459,36.09103902021775,926.7665791338686,51.17539386215382,13.80952380952381,30.892219304462287,40.0,72.5568993876361
92,3.8333333333333335,49.20493714176774,44.60032930187722,2,7,6,False,53.46886005834427,36.08670312607567,1625.1002305415877,51.55382946943826,34.92063492063492,54.17000768471959,40.0,72.55418945379729
93,3.875,48.190088247553724,44.9976741041775,2,7,6,False,53.05124125252251,36.08226482300011,1613.79604035748,51.932218532933035,30.634920634920636,53.79320134524933,40.0,72.55141551437507
94,3.9166666666666665,49.156319900815944,45.79163392803731,2,7,6,False,52.6336750387082,36.07772087355647,1609.823910750325,52.31055994474125,34.12698412698413,53.66079702501083,40.0,72.5485755459728
95,3.9583333333333335,46.44756008652849,46.397133620214255,2,6,6,False,52.21616267861673,36.073067911902534,1448.6362370827896,52.68885256166889,32.06349206349206,48.28787456942632,30.0,72.54566744493908
96,4.0,46.86681203513807,46.881449518055014,2,6,6,False,51.798705474477295,36.06830243764748,1430.5163415532063,53.0670952038139,33.65079365079365,47.68387805177354,30.0,72.54268902352968
97,4.041666666666667,47.3669369676214,47.54053049589862,2,6,6,False,51.38130477066504,36.06342080937886,1468.2588319409615,53.445286653087365,34.44444444444444,48.94196106469872,30.0,72.53963800586179
98,4.083333333333333,46.99580259257216,48.280421184429365,2,6,6,False,50.96396195541251,36.05841923781875,1474.6119996579473,53.82342565166274,32.38095238095238,49.153733321931576,30.0,72.53651202363672
99,4.125,51.77713530567841,48.13771650384442,2,6,4,False,50.54667846260469,36.05329377859555,405.11492654382346,54.20151090034948,54.44444444444444,13.503830884794116,60.0,72.53330861162223
100,4.166666666666667,49.934637263298086,48.23062985253957,2,6,7,False,50.12945577366266,36.048040324591035,1818.7939157000355,54.57954105688637,36.34920634920635,60.626463856667854,30.0,72.5300252028694
101,4.208333333333333,46.047918781311644,48.27675203990727,2,9,8,False,49.712295419520736,36.04265459786252,472.84103501134086,54.957514734150045,41.269841269841265,15.761367833711363,40.0,72.52665912366407
102,4.25,48.175850713656004,48.582978728187605,2,9,8,False,49.295198982702644,36.037132141083134,488.55443439580995,55.33543049827387,43.01587301587302,16.285147813193664,50.0,72.52320758817696
103,4.291666666666667,49.20105517721063,48.86131433835684,2,9,8,False,48.878168099502645,36.03146830847991,512.2999831340167,55.713286866671694,46.19047619047619,17.076666104467222,50.0,72.51966769279994
104,4.333333333333333,47.49248097474864,49.132781560973406,2,9,8,False,48.461204462277585,36.02565825624513,495.6454023826991,56.09108230596116,45.23809523809524,16.521513412756637,40.0,72.5160364101532
105,4.375,49.30504843189542,49.584698834364296,2,9,8,False,48.044309821856665,36.01969693236756,487.9876455865706,56.46881522978019,46.19047619047619,16.266254852885687,50.0,72.51231058272974
106,4.416666666666667,49.70978614922831,49.6157336157024,2,9,8,False,47.62748599007591,36.01357906585711,490.8342174920326,56.84648399649072,47.3015873015873,16.361140583067755,50.0,72.50848691616069
107,4.458333333333333,50.12228034589242,49.81348335052552,2,9,8,False,47.210734842444964,36.00729915531383,503.17558291219757,57.22408690676233,48.25396825396825,16.772519430406586,50.0,72.50456197207114
108,4.5,50.20683935716902,50.58580727279582,2,9,8,False,46.79405832095417,36.00085145680448,497.55616185857434,57.60162220102888,48.25396825396825,16.58520539528581,50.0,72.5005321605028
109,4.541666666666667,50.62454363902019,51.29463292196172,2,9,8,False,46.377458437030796,35.99422997097961,503.01766418560146,57.97908805681,49.36507936507937,16.767255472853382,50.0,72.49639373186226
110,4.583333333333333,52.418809873262774,51.92609024940333,2,9,8,False,45.96093727465338,35.98742842940858,563.1642920033446,58.35648258588927,48.888888888888886,18.772143066778153,60.0,72.49214276838036
111,4.625,52.149552681735784,51.67801264276583,2,9,8,False,45.544496993634375,35.980440280042195,542.3601623270806,58.733803831339934,47.77777777777778,18.078672077569355,60.0,72.48777517502637
112,4.666666666666667,52.30763408117548,51.35132589957939,2,9,8,False,45.12813983308157,35.97325867176246,535.6033255143266,59.11104976438865,48.095238095238095,17.853444183810886,60.0,72.48328666985154
113,4.708333333333333,55.315805848555186,51.04589697636711,2,6,5,False,44.71186811504974,35.96587643795008,1097.2856674108377,59.48821828110689,54.44444444444444,36.576188913694594,50.0,72.4786727737188
114,4.75,56.68175850364675,51.928819979391136,2,6,5,False,44.295684248394714,35.958286078994185,1141.643976241653,59.865307198918806,58.57142857142858,38.0547992080551,50.0,72.47392879937135
115,4.791666666666667,56.7785431065101,52.83096099047782,2,6,5,False,43.879590732843106,35.95047974365898,1217.8919217272287,60.24231425291393,56.98412698412698,40.596397390907626,50.0,72.46904983978686
116,4.833333333333333,44.51554969509849,53.47658997448446,2,4,4,False,43.46359016329165,35.942449209245886,233.30463209908203,60.619237091951625,33.17460317460317,7.776821069969402,40.0,72.46403075577868
117,4.875,45.384807513658224,53.4694862557292,2,4,4,False,43.04768523435144,35.93418586043395,257.71683566159834,60.99607327454375,35.714285714285715,8.590561188719944,40.0,72.45886616277122
118,4.916666666666667,46.04463907068082,53.55863559011149,2,4,4,False,42.63187874515338,35.925680666712516,295.8092286224137,61.37282026450056,37.142857142857146,9.860307620747124,40.0,72.45355041669532
119,4.958333333333333,60.71735638218089,53.62024514536315,2,6,4,False,42.2161736044323,35.91692415830132,546.012803840953,61.749475426324274,72.38095238095238,18.200426794698433,70.0,72.44807759893833
120,5.0,61.03253149020912,53.42507921023029,2,6,4,False,41.8005728359088,35.90790640043013,539.0042251471332,62.12603602033266,73.33333333333333,17.966807504904438,70.0,72.44244150026884
121,5.041666666666667,58.372091447099976,53.14692993187622,2,6,5,False,41.38507958398911,35.89861696586138,1616.2486345397742,62.50249919749474,52.6984126984127,53.87495448465914,50.0,72.43663560366336
122,5.083333333333333,52.33356524819953,52.57406710392572,2,10,10,False,40.96969711980493,35.88904490551347,1646.458563420862,62.8788619939582,33.49206349206349,54.881952114028735,40.0,72.43065306594592
123,5.125,53.21934469432336,53.00531179064814,2,10,10,False,40.55442884761708,35.8791787170298,1690.1127726912387,63.25512132524732,35.714285714285715,56.33709242304129,40.0,72.42448669814362
124,5.166666666666667,53.04694874419529,53.33613201255196,2,10,10,False,40.13927831160852,35.86900631113965,1696.7472194764814,63.631273980108084,34.44444444444444,56.55824064921605,40.0,72.4181289444623
125,5.208333333333333,52.97381462696093,53.55713260673854,2,10,10,False,39.72424920309433,35.85851497562603,1691.5005822844805,64.00731661397545,33.80952380952381,56.383352742816015,40.0,72.41157185976628
126,5.25,53.34396716339789,52.31795426177161,2,10,10,False,39.30934536817878,35.84769133670343,1687.6227295625094,64.38324574203558,34.92063492063492,56.25409098541698,40.0,72.40480708543964
127,5.291666666666667,49.904189171104036,51.09540617207489,2,9,10,False,38.894570815891804,35.83652131759493,1690.0262622713472,64.7590577318537,26.666666666666668,56.33420874237823,30.0,72.39782582349683
128,5.333333333333333,49.69048593576769,49.52640195273015,2,9,10,False,38.47992972683982,35.82499009409135,1672.5794094428907,65.13474879553583,25.71428571428571,55.752646981429685,30.0,72.39061880880709
129,5.375,49.35465017650391,48.04503169098286,2,9,9,False,38.06542646240922,35.813082046803835,1630.7206099445762,65.51031498138993,24.761904761904763,54.35735366481921,30.0,72.3831762792524
130,5.416666666666667,48.69664620091994,46.29496856776583,2,9,10,False,37.65106557456352,35.80078070986874,1681.5861386376746,65.88575216504904,26.666666666666668,56.05287128792249,20.0,72.37548794366798
131,5.458333333333333,45.84721624257764,44.46627583373433,2,9,9,False,37.23685181627905,35.78806871577806,1319.5789945191354,66.26105604001584,22.063492063492063,43.98596648397118,20.0,72.36754294736129
132,5.5,46.36195441384852,43.03435933217499,2,9,10,False,36.82279015266784,35.774927736008294,1360.580518407327,66.63622210758466,22.857142857142858,45.3526839469109,20.0,72.35932983500518
133,5.541666666666667,39.54404081496299,41.55704382728382,2,9,10,False,37.27046643072367,-38.67923042402374,1369.7315986278463,66.23059907231676,23.809523809523807,45.657719954261545,20.0,25.825480984985163
134,5.583333333333333,34.557122107232146,39.921620870918275,2,9,10,False,37.63395315589197,-31.405253054541163,954.1339982049076,65.90125709917794,9.841269841269842,31.80446660683025,20.0,30.371716840911773
135,5.625,32.218587215718856,38.29003574608099,2,9,10,False,38.25484676678863,-53.64520798147128,960.9898325553095,65.33868819978467,9.365079365079366,32.03299441851031,20.0,16.47174501158045
136,5.666666666666667,31.102635935817325,36.66367559483265,2,9,10,False,38.78979947116005,-46.219913657690725,967.3399076896012,64.85398719973561,8.571428571428571,32.24466358965337,10.0,21.1125539639433
137,5.708333333333333,35.79081660824897,35.35795557141761,2,9,10,False,38.76365904423997,2.258532885894874,962.8380448859443,64.87767208059766,9.206349206349207,32.094601496198145,10.0,51.411583053684296
138,5.75,35.61618110470379,34.18117100073744,2,9,10,False,38.74873881334457,1.2891079493624602,961.1495572125132,64.89119075388759,8.88888888888889,32.03831857375044,10.0,50.80569246835154
139,5.791666666666667,30.279113694717555,32.885714960408905,2,9,10,False,39.389964190255675,-55.4018725651192,959.8053740711812,64.31019998796398,9.523809523809524,31.99351246903937,10.0,15.373829646800502
140,5.833333333333333,30.111464437720215,32.35725840409301,2,9,10,False,40.03727934914826,-55.92802972831905,963.394971169505,63.72369149422561,9.682539682539684,32.11316570565017,10.0,15.04498141980059
141,5.875,29.83832836152373,32.57312620049891,2,9,10,False,40.69039365674808,-56.429076176624584,945.7316422644162,63.13192860480914,9.841269841269842,31.52438807548054,10.0,14.731827389609636
142,5.916666666666667,33.02800591993964,32.97970028916978,2,9,10,False,40.943053721580654,-21.829829601534517,956.6033489708316,62.90300259864807,9.682539682539684,31.886778299027718,10.0,36.356356499040935
143,5.958333333333333,31.725801394415576,33.46195837836505,2,10,10,False,42.227246263307215,-110.9542356051749,801.1111653958487,61.739442896745445,30.793650793650794,26.703705513194958,10.0,0.0
144,6.0,30.81648192990605,34.53116812524889,2,10,10,False,43.824942619074164,-138.04096513826443,801.3422074212522,60.291828901925236,28.888888888888886,26.711406914041742,10.0,0.0
145,6.041666666666667,33.202562139172215,35.58456180635294,2,10,10,False,44.35178344410758,-45.51904728288728,811.4751040669635,59.81447777784703,25.873015873015877,27.049170135565447,10.0,21.550595448195452
146,6.083333333333333,37.14753566410297,37.05893597909553,2,10,10,False,45.444636437046576,-94.42249858992908,1458.7802626851703,58.82428381442636,36.82539682539683,48.62600875617235,20.0,0.0
