frame,t_sec,danger_raw,danger_smoothed,attacking_team,n_attackers,n_defenders,count_anomaly,ball_dist_to_goal_m,closing_speed_kmh,hull_area_m2,score_ball_proximity,score_space_control,score_compactness,score_numerical_advantage,score_ball_velocity
55,2.2916666666666665,23.49994390907564,21.633538947439508,1,10,8,False,75.80049070323159,-21.458219482339974,323.1328547285557,31.319959039674117,10.0,10.771095157618522,30.0,36.58861282353752
56,2.3333333333333335,15.437795133337728,21.461504544685592,1,10,9,False,79.59114942117783,-327.51291323055545,449.3567186726141,27.885382381926107,7.301587301587302,14.978557289087135,20.0,0.0
57,2.375,21.876317641583505,21.53972265390789,1,10,9,False,79.71356804595835,-10.576969181037112,449.9710416184844,27.774463361663415,7.142857142857142,14.999034720616148,20.0,43.389394261851805
58,2.4166666666666665,22.456974981192822,21.632772340311444,1,10,9,False,79.75734243982289,-3.782107629896109,449.0151056366376,27.734800990935494,6.984126984126984,14.967170187887922,20.0,47.63618273131493
59,2.4583333333333335,22.383291511326217,21.6534673035987,1,10,9,False,79.80315139079812,-3.957893364259735,448.00125061172366,27.69329518272581,6.825396825396825,14.933375020390788,20.0,47.526316647337666
60,2.5,22.342335124798144,21.714787249477467,1,10,10,False,79.85099139732728,-4.133376564119135,445.70104768704005,27.64994910966636,6.825396825396825,14.856701589568003,20.0,47.41663964742554
61,2.5416666666666665,21.86922151097073,22.857483628110007,1,10,10,False,79.90085881117518,-4.308544556459083,444.3752940221566,27.604766077289057,5.079365079365079,14.812509800738551,20.0,47.30715965221307
62,2.5833333333333335,22.202819725012265,24.042285782888623,1,10,10,False,79.95274983879287,-4.483384786168017,445.7656129789193,27.557749522789308,6.507936507936509,14.858853765963978,20.0,47.19788450864499
63,2.625,22.130597751768885,26.019916349490966,1,10,10,False,80.00666054273081,-4.657884820238405,445.46039244819804,27.508903013745535,6.349206349206349,14.84867974827327,20.0,47.08882198735099
64,2.6666666666666665,21.853437171833928,27.58859684786869,1,10,10,False,80.09617974817591,-7.734459350456655,444.6441448415426,27.427792949158004,6.507936507936509,14.821471494718086,20.0,45.165962905964584
65,2.7083333333333335,21.975564426222945,29.216511651005536,1,10,10,False,80.16352042942759,-5.818234860145049,444.7377895599602,27.366778030867188,6.349206349206349,14.824592985332007,20.0,46.363603212409345
66,2.75,36.26150465019728,31.083945930072165,1,9,9,False,74.79981343725254,463.4242841239247,348.8615024830069,32.226635961919655,15.396825396825397,11.628716749433563,40.0,100.0
67,2.7916666666666665,37.71756976641902,32.95151794236786,1,9,9,False,69.45002908230934,462.22136826709215,349.23993728260393,37.07387910266551,15.396825396825397,11.641331242753465,40.0,100.0
68,2.8333333333333335,39.1693619325658,35.09241604920752,1,9,9,False,64.11765244842277,460.7173411677995,365.5831477467509,41.90534974663591,15.079365079365079,12.186104924891698,40.0,100.0
69,2.875,40.700483622116266,37.329569720914854,1,9,9,False,58.80741907393278,458.8041635559357,351.37700692215003,46.71675719644697,15.714285714285714,11.712566897405,40.0,100.0
70,2.9166666666666665,41.99195261883497,39.679633398513296,1,9,9,False,53.52591977215213,456.32153967384806,354.2944843070836,51.50212975819429,15.079365079365079,11.809816143569455,40.0,100.0
71,2.9583333333333335,44.79250286012578,42.58102604759613,1,8,9,False,48.28258488782342,453.0241340060006,384.91249704309666,56.25292294282269,13.968253968253968,12.830416568103223,50.0,100.0
72,3.0,44.75319927234642,45.05424365643529,1,8,9,False,43.09134815855939,448.52285340841195,363.09041016786796,60.9565119023781,14.603174603174605,12.103013672262266,40.0,100.0
73,3.0416666666666665,47.55999879304672,46.10828557254272,1,7,9,False,37.9735820732227,442.17498977309003,377.9751516220567,65.59353180957648,13.968253968253968,12.599171720735225,50.0,100.0
74,3.0833333333333335,49.04866378550027,46.417692019027584,1,7,9,False,32.96352456122793,432.86896903634846,387.46938677944854,70.13296093391484,14.285714285714285,12.915646225981616,50.0,100.0
75,3.125,50.331361882950084,46.50039968803238,1,7,9,False,28.118807481877123,418.5835556559095,396.50480832962785,74.52258116412818,13.968253968253968,13.216826944320928,50.0,100.0
76,3.1666666666666665,56.670148960828044,46.36623496130389,1,8,10,False,23.541730683710497,395.4594353615965,182.10161856328432,78.66970236427154,50.63492063492063,6.070053952109477,30.0,100.0
77,3.2083333333333335,51.65417573229288,45.89707639788665,1,8,10,False,23.292657708397716,21.519905067024332,182.50312091978776,78.89537824034952,52.22222222222223,6.083437363992926,30.0,63.4499406668902
78,3.25,48.9100076434864,45.08453176064725,1,8,10,False,23.38454657037455,-7.939197674798447,183.08659903208036,78.81212111700087,52.38095238095239,6.102886634402679,30.0,45.03800145325097
79,3.2916666666666665,41.43044712423744,44.30214358855495,1,7,9,False,27.55178374880452,-360.04929221634956,185.4962937035773,75.0363405455202,53.96825396825397,6.183209790119243,30.0,0.0
80,3.3333333333333335,40.16185396062319,42.992298278440074,1,7,9,False,31.966822105676687,-381.4593140337552,187.6689240008934,71.03603642640104,53.65079365079365,6.255630800029781,30.0,0.0
81,3.375,39.09050690137449,40.436328248068676,1,7,9,False,36.539948025240655,-395.1180794503268,190.26596765303634,66.89249497226912,54.285714285714285,6.342198921767878,30.0,0.0
82,3.4166666666666665,36.3620498578281,37.66050545903066,1,6,8,False,41.21857646977652,-404.233497607899,168.7638338396996,62.65336155469126,48.888888888888886,5.625461127989987,30.0,0.0
83,3.4583333333333335,35.041967213253024,34.24120927541069,1,6,8,False,45.97050629543425,-410.5667369368275,171.01675928856048,58.34781244756848,48.73015873015873,5.700558642952016,30.0,0.0
84,3.5,35.364541207238794,31.135018749622514,1,7,8,False,50.77516135157546,-415.122196850601,172.92132440844762,53.99449094536419,49.2063492063492,5.764044146948254,40.0,0.0
85,3.5416666666666665,31.84185507166815,28.146584214623456,1,5,7,False,55.6188792574491,-418.4972270674824,55.51651605297752,49.60577602954527,48.73015873015873,1.8505505350992508,30.0,0.0
86,3.5833333333333335,18.377023421043543,25.599789744769367,1,5,7,False,60.49227725740783,-421.06158719643395,117.96279395084093,45.19016907043536,4.920634920634921,3.932093131694698,20.0,0.0
87,3.625,17.021488414493884,23.046550098282495,1,5,7,False,65.38871954760788,-423.05261387328426,120.98149323113284,40.75368252620677,4.761904761904762,4.032716441037762,20.0,0.0
88,3.6666666666666665,15.638594757388402,20.473628283133664,1,3,7,False,70.30339137424703,-424.6276458216226,119.51948921107032,36.300678868464665,4.603174603174604,3.983982973702344,20.0,0.0
89,3.7083333333333335,14.379889422834742,18.11550896382929,1,3,7,False,75.23272022013828,-425.8940122850039,127.81894504151751,31.83439502383655,4.761904761904762,4.2606315013839176,20.0,0.0
90,3.75,13.048793223497663,15.754520400791042,1,3,7,False,80.17400266344991,-426.92680310212535,130.22657879040707,27.35728046356479,4.761904761904762,4.340885959680236,20.0,0.0
91,3.7916666666666665,10.86891348598839,16.787530517999556,1,2,5,False,85.12515710876757,-427.7797440754454,50.71577171538593,22.87122124481069,3.015873015873016,1.6905257238461975,20.0,0.0
92,3.8333333333333335,9.522978202780733,16.983563566057455,1,2,5,False,90.08455583984453,-428.4920503650493,51.14045887310567,18.377692181489834,3.015873015873016,1.7046819624368559,20.0,0.0
93,3.875,8.215445119588548,18.71308471460174,1,2,5,False,95.0509083980158,-429.0928610259986,51.687114539054164,13.877862510808281,3.1746031746031744,1.7229038179684721,20.0,0.0
94,3.9166666666666665,8.06461802617562,21.942758272710392,1,1,3,False,100.02317897402648,-429.6041777673221,15.642725824891386,9.372670741493295,2.6984126984126986,0.5214241941630462,30.0,0.0
95,3.9583333333333335,6.710104456794053,23.948129877054537,1,1,3,False,105.00052683300446,-430.04285501569734,15.327538485915284,4.8628786325376705,2.6984126984126986,0.5109179495305095,30.0,0.0
96,4.0,47.76066261374093,26.065302401840015,1,1,3,False,20.907748608740093,7265.6160385764415,10.979337382379072,81.05625679313381,15.555555555555555,0.365977912745969,30.0,100.0
97,4.041666666666667,34.19425164836296,29.760033162457713,1,0,3,False,20.988490017819796,-6.976057744486354,10.665414332861019,80.98309996748083,0.0,0.35551381109536734,20.0,45.63996390969603
98,4.083333333333333,39.13127720357497,32.18172309236234,1,0,3,False,20.47671880581967,44.21703271681099,10.378253158800135,81.44679706859979,0.0,0.34594177196000453,20.0,77.63564544800687
99,4.125,55.7775711117977,34.720473815170294,1,1,3,False,19.281434609364638,103.27255457371467,10.075417675633389,82.5298001838852,45.87301587301587,0.3358472558544463,30.0,100.0
100,4.166666666666667,39.703054009518155,38.09588140004117,1,0,3,False,18.756435957188216,45.35988354804281,9.784054410496992,83.00548218278887,0.0,0.32613514701656643,20.0,78.34992721752675
101,4.208333333333333,39.785959720260465,39.26548231341433,1,0,3,False,18.238418270976215,44.75672808871692,9.512953300753452,83.47483898479828,0.0,0.3170984433584484,20.0,77.97295505544808
102,4.25,57.38556235091002,41.27076879353212,1,2,3,False,17.72799351951969,44.10069852584384,9.223501612593054,83.93731610746556,58.0952380952381,0.3074500537531018,40.0,77.5629365786524
103,4.291666666666667,39.92919264484392,39.862738532565594,1,0,3,False,17.225836682706078,43.38635070069604,8.806334752591283,84.39230197630238,0.0,0.29354449175304276,20.0,77.11646918793502
104,4.333333333333333,39.9879868764762,39.622119191799406,1,0,3,False,16.732692150412316,42.60768759018104,8.35590536067184,84.8391221269779,0.0,0.2785301786890613,20.0,76.62980474386313
105,4.375,48.720336138039094,38.96679922376699,1,1,3,False,16.249380473475124,41.758128887373324,7.97238915088019,85.27703308851254,28.730158730158728,0.26574630502933966,30.0,76.09883055460833
106,4.416666666666667,22.099828986653527,36.922544702986386,1,1,2,False,56.89420096807656,-3511.7124907335638,12.95056561473757,48.4502538619328,0.0,0.4316855204912523,50.0,0.0
107,4.458333333333333,30.773542218207496,36.21422640406089,1,1,2,False,56.754212211041754,12.09502860780733,13.3011052175425,48.57709253379282,0.0,0.4433701739180833,50.0,57.55939287987959
108,4.5,30.86429948214262,35.4958017537765,1,2,4,False,56.63673423922527,10.150096764944237,61.53348149522208,48.68353500984329,0.0,2.051116049840736,50.0,56.34381047809015
109,4.541666666666667,31.306819559168712,33.83199300728673,1,2,4,False,56.47008808147609,14.398228029528923,61.325517867961025,48.83452697353524,0.0,2.0441839289320343,50.0,58.998892518455584
110,4.583333333333333,31.267437587185984,33.55373973373417,1,2,4,False,56.31226019047089,13.636329782849703,59.15459223463404,48.977529029568856,0.0,1.971819741154468,50.0,58.522706114281064
111,4.625,31.2465168624304,33.45726780072017,1,3,4,False,56.16332490846232,12.868008365540073,61.27978648265707,49.11247381915912,0.0,2.0426595494219026,50.0,58.042505228462545
112,4.666666666666667,31.203234422412148,32.66951141178129,1,3,4,False,56.02335315716389,12.093559312184562,59.53482241421443,49.239297082745914,0.0,1.9844940804738143,50.0,57.55847457011536
113,4.708333333333333,31.164863916847864,34.05387243882446,1,3,4,False,55.8924122789104,11.313291881101554,59.37229236415442,49.35793780391274,0.0,1.9790764121384807,50.0,57.070807425688464
114,4.75,37.41985739303273,34.698828036195565,2,4,3,False,50.39148301355604,-27.36893140335069,22.32556028971885,54.34212779739897,34.285714285714285,0.7441853429906283,50.0,32.89441787290583
115,4.791666666666667,36.59015336221318,35.1989749127242,2,4,3,False,50.71661323817426,-28.091251407014262,22.524202509855968,54.047539240820306,31.587301587301585,0.7508067503285323,50.0,32.44296787061609
116,4.833333333333333,38.830323680308226,35.668657860529784,2,2,3,False,51.049943913585125,-28.799770355498595,1.9641174464595679,53.745520556928405,41.58730158730159,0.06547058154865226,50.0,32.00014352781338
117,4.875,39.267259470772636,36.15130021967486,2,2,3,False,51.391315472503805,-29.49450269057402,1.8881417632837838,53.43621632378013,43.96825396825397,0.06293805877612613,50.0,31.56593581839123
118,4.916666666666667,38.712161311171485,36.62214990534924,2,2,3,False,51.74056875985439,-30.175484027090558,1.9887239379240782,53.11977074594505,42.38095238095238,0.06629079793080261,50.0,31.1403224830684
119,4.958333333333333,38.513009386660805,37.1490525016196,2,2,3,False,52.09754526248448,-30.842769827239774,2.0130536996330193,52.796327446369375,42.22222222222222,0.06710178998776731,50.0,30.72326885797514
120,5.0,36.86606200048621,37.70855612461551,2,3,5,False,52.462087323557824,-31.49643407673691,6.284973184887349,52.46602927212272,36.19047619047619,0.20949910616291165,50.0,30.314728702039428
121,5.041666666666667,36.94301493283575,38.90240941550529,2,3,5,False,52.834038341746904,-32.136567971536486,6.279692055584746,52.12901811391695,37.142857142857146,0.20932306851949153,50.0,29.9146450177897
122,5.083333333333333,37.059145896926914,40.4079106454253,2,4,5,False,53.21324295543681,-32.763278622808,6.31615651226457,51.78543473920594,38.25396825396825,0.210538550408819,50.0,29.522950860745002
123,5.125,36.89671309052289,41.72556825321252,2,4,5,False,53.599547212230235,-33.37668778695174,6.331983095318719,51.43541863860318,38.25396825396825,0.21106610317729066,50.0,29.139570133155164
124,5.166666666666667,37.52606557765656,42.12440685243046,2,4,4,False,53.9927987241117,-33.97693062655869,6.105520233119023,51.079107885293276,41.42857142857143,0.20351734110396744,50.0,28.764418358400818
125,5.208333333333333,37.878907392798716,42.85908671427435,2,4,4,False,54.392846808687686,-34.56415450736513,6.257860546102165,50.716639007059385,43.492063492063494,0.20859535153673883,50.0,28.397403432896795
126,5.25,51.746096883710116,43.62899261903899,2,4,3,False,54.79954261696792,-35.13851783541213,3.050789798697224,50.34814687050533,99.68253968253968,0.10169299328990745,50.0,28.03842635286742
127,5.291666666666667,54.65616812125322,44.528374592932614,2,4,3,False,54.84069929177234,-3.5559367031018385,3.0655821101827314,50.310856318885754,99.52380952380952,0.10218607033942438,50.0,47.77753956056136
128,5.333333333333333,54.642214973755,45.3925137087081,2,4,3,False,54.88215708616373,-3.581953435416199,3.0165694425813854,50.27329293386661,99.52380952380952,0.10055231475271284,50.0,47.761279102864876
129,5.375,44.05332266138785,46.21452381294575,2,4,5,False,54.92391531826679,-3.607911253704697,62.59812670102838,50.23545733327006,56.03174603174603,2.0866042233676123,50.0,47.74505546643456
130,5.416666666666667,47.52831965329817,47.09371576571004,2,4,4,False,54.965973303344406,-3.6338099107056907,6.401302679132641,50.1973501375113,71.11111111111111,0.21337675597108804,50.0,47.72886880580894
131,5.458333333333333,47.7518802438364,48.838401973438614,2,4,4,False,55.008330353845814,-3.6596491633216828,6.281549231673125,50.15897196955477,72.06349206349206,0.20938497438910417,50.0,47.71271927292394
132,5.5,47.65864568720987,50.099274510779445,2,4,4,False,55.05098577945483,-3.6854287726187067,6.309932334748737,50.12032345487065,71.74603174603175,0.2103310778249579,50.0,47.69660701711331
133,5.541666666666667,47.31268432214157,49.712419985534865,2,4,4,False,55.13354996137455,-7.133545317863946,6.258346935512236,50.04551508168606,71.74603174603175,0.20861156451707452,50.0,45.54153417633503
134,5.583333333333333,46.92326714777865,49.04289563000543,2,4,5,False,55.194996957072625,-5.309020428313852,16.553181406361546,49.9898402154381,69.36507936507937,0.5517727135453848,50.0,46.68186223230384
135,5.625,47.44701652369432,48.36105044141285,2,4,5,False,55.276920928616505,-7.078231141391211,16.07231272698482,49.915611913364245,72.22222222222221,0.5357437575661607,50.0,45.57610553663049
136,5.666666666666667,58.46230007039952,48.56431455141469,2,6,4,False,54.69612572573389,50.1807055290577,10.77512405555899,50.44184911781334,94.28571428571428,0.35917080185196637,50.0,81.36294095566106
137,5.708333333333333,53.009377840888554,48.477043081639685,2,6,4,False,54.7854556507993,-7.71810552565114,10.64969930434745,50.3609105532268,94.28571428571428,0.3549899768115817,50.0,45.17618404646804
138,5.75,47.10384258077519,48.367050926395905,2,6,5,False,54.79729009095291,-1.0224956292722027,77.6591998376498,50.350187801606694,66.82539682539682,2.5886399945883265,50.0,49.36094023170487
139,5.791666666666667,46.62187585490011,48.24992587875072,2,7,5,False,54.87571736433393,-6.776116420119865,77.53683295479823,50.27912772932691,67.14285714285714,2.5845610984932743,50.0,45.764927237425084
140,5.833333333333333,46.46007271064394,48.159042735603826,2,7,5,False,54.95696013452897,-7.019375344851437,77.9634981846757,50.20551663877908,66.66666666666666,2.5987832728225233,50.0,45.61289040946785
141,5.875,46.4924919814099,47.05920575922098,2,7,5,False,55.04100593417497,-7.261557089414305,77.68429293116787,50.129365826183026,66.98412698412697,2.5894764310389293,50.0,45.46152681911605
142,5.916666666666667,46.48106201599817,45.92021829809668,2,7,5,False,55.12784194309891,-7.502631171028315,76.70266606795485,50.05068690742672,67.14285714285714,2.556755535598495,50.0,45.31085551810731
143,5.958333333333333,46.43197438091109,43.92636185744809,2,7,5,False,55.21745499749548,-7.742567899863866,76.2556585767652,49.96949180975074,67.14285714285714,2.5418552858921735,50.0,45.160895062585084
144,6.0,46.25314511546766,42.40405771794385,2,7,7,False,55.309831599249286,-7.981338391528811,81.73472673976721,49.88579276330174,66.5079365079365,2.7244908913255736,50.0,45.0116635052945
145,6.041666666666667,46.22208660437874,41.38430034652723,2,7,7,False,55.404957925387166,-8.21891457831282,77.21249833169713,49.79960229256805,66.66666666666666,2.5737499443899043,50.0,44.86317838855449
146,6.083333333333333,33.725223431184595,40.39540953124918,2,5,8,False,55.502819837646655,-8.455269219219872,71.71864242833544,49.71093320771013,16.984126984126984,2.3906214142778484,50.0,44.71545673798758
147,6.125,33.779166990202654,39.40398762819407,2,5,8,False,55.603402892146235,-8.690375908763736,68.57415756606497,49.61979859579856,17.46031746031746,2.2858052522021657,50.0,44.568515057022665
148,6.166666666666667,34.536022782616456,38.425453488273725,2,5,8,False,55.606786914160566,-0.2923795020381476,70.60335964365368,49.6167324577248,17.3015873015873,2.3534453214551223,50.0,49.81726281122616
149,6.208333333333333,34.74172816683775,37.420219561860684,2,5,8,False,55.613488834584174,-0.5790459245998136,69.86472613053411,49.61066009374752,18.253968253968253,2.328824204351137,50.0,49.63809629712512
150,6.25,34.86675412377576,36.40968656051767,2,5,8,False,55.62350745412425,-0.8656087282626231,69.0415885355178,49.601582590501906,18.88888888888889,2.3013862845172603,50.0,49.45899454483585
